127.0.0.1, 2011-12-30 00:11:50, GET, /, HTTP/1.1, 303, 0.003000
127.0.0.1, 2012-01-08 00:56:20, GET, /admin/default/resolve/Cards/views/default/history.html, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-01-08 00:56:25, GET, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-01-08 00:56:31, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 00:56:33, GET, /Cards/default/history, HTTP/1.1, 200, 0.084000
127.0.0.1, 2012-01-08 00:56:35, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/default/history, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/js/superfish.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/css/skeleton.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:18, GET, /Cards/static/css/superfish.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:19, GET, /Cards/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/default/history, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/css/superfish.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/css/skeleton.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 00:57:21, GET, /Cards/static/js/superfish.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:57:22, GET, /Cards/static/images/poweredby.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 00:59:01, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 00:59:04, GET, /Cards/default/history, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-01-08 00:59:16, GET, /Cards/default/index, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 00:59:17, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-01-08 00:59:17, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-01-08 00:59:17, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.031000
127.0.0.1, 2012-01-08 01:00:17, GET, /Cards/default/index, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-01-08 01:00:18, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-01-08 01:00:18, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:00:18, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.088000
127.0.0.1, 2012-01-08 01:00:27, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.105000
127.0.0.1, 2012-01-08 01:00:30, GET, /Cards/default/index, HTTP/1.1, 200, 0.048000
127.0.0.1, 2012-01-08 01:00:31, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.039000
127.0.0.1, 2012-01-08 01:00:31, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.152000
127.0.0.1, 2012-01-08 01:00:31, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.188000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/edit_area/reg_syntax/html.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:46, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:00:54, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-01-08 01:00:56, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-01-08 01:01:02, GET, /Cards/default/index, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 01:01:02, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-01-08 01:01:02, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.105000
127.0.0.1, 2012-01-08 01:01:02, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.098000
127.0.0.1, 2012-01-08 01:01:18, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-01-08 01:01:20, GET, /Cards/default/index, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:01:20, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 01:01:20, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.161000
127.0.0.1, 2012-01-08 01:01:20, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.185000
127.0.0.1, 2012-01-08 01:01:44, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-01-08 01:01:49, GET, /Cards/default/index, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 01:01:50, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-01-08 01:01:50, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-01-08 01:01:50, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.072000
127.0.0.1, 2012-01-08 01:02:02, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-01-08 01:02:03, GET, /Cards/default/index, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-01-08 01:02:04, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-01-08 01:02:04, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-01-08 01:02:04, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.031000
127.0.0.1, 2012-01-08 01:07:42, POST, /admin/default/edit/Cards/views/default/index.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:07:47, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.147000
127.0.0.1, 2012-01-08 01:07:53, GET, /admin/default/peek/Cards/views/default/history.html, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-01-08 01:08:03, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-01-08 01:08:06, GET, /admin/default/peek/Cards/views/default/index.html, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:08:12, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.138000
127.0.0.1, 2012-01-08 01:08:15, GET, /admin/default/peek/Cards/views/default/history.html, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:08:21, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.136000
127.0.0.1, 2012-01-08 01:08:23, GET, /admin/default/peek/Cards/views/default/history.html.1, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-01-08 01:08:29, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.151000
127.0.0.1, 2012-01-08 01:08:35, GET, /admin/default/delete/Cards/views/default/history.html.1, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 01:08:37, POST, /admin/default/delete/Cards/views/default/history.html.1, HTTP/1.1, 303, 0.052000
127.0.0.1, 2012-01-08 01:08:37, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.197000
127.0.0.1, 2012-01-08 01:08:41, GET, /Cards/default/history, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 01:08:52, GET, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-01-08 01:09:02, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-01-08 01:12:26, GET, /admin/default/index, HTTP/1.1, 303, 0.017000
127.0.0.1, 2012-01-08 01:12:26, GET, /admin/default/site, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-01-08 01:12:29, GET, /admin/default/twitter, HTTP/1.1, 200, 2.605000
127.0.0.1, 2012-01-08 01:12:30, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-01-08 01:12:36, GET, /admin/default/peek/Cards/views/default/history.html, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:12:42, GET, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.072000
127.0.0.1, 2012-01-08 01:12:46, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-01-08 01:12:55, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-01-08 01:13:06, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-01-08 01:13:13, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/edit_area/reg_syntax/html.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2012-01-08 01:13:13, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-01-08 01:13:16, GET, /admin/default/design/Cards, HTTP/1.1, 200, 0.157000
127.0.0.1, 2012-01-08 01:13:19, GET, /admin/default/peek/Cards/views/default/history.html, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:13:20, GET, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-01-08 01:13:31, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-01-08 01:14:36, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:14:38, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:14:40, GET, /Cards/default/history, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:16:19, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:16:21, GET, /Cards/default/history, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:17:07, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:17:10, GET, /Cards/default/history, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 01:21:27, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.048000
127.0.0.1, 2012-01-08 01:21:30, GET, /Cards/default/history, HTTP/1.1, 500, 0.148000
127.0.0.1, 2012-01-08 01:21:32, GET, /admin/default/ticket/Cards/127.0.0.1.2012-01-08.01-21-30.97c0b8d1-efda-4c05-88bf-587ae664462e, HTTP/1.1, 200, 0.184000
127.0.0.1, 2012-01-08 01:26:07, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 01:26:09, GET, /Cards/default/history, HTTP/1.1, 200, 0.048000
127.0.0.1, 2012-01-08 01:26:13, GET, /Cards/default/history, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:26:20, GET, /Cards/default/history, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-01-08 01:27:12, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:27:15, GET, /Cards/default/history, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:27:23, GET, /Cards/default/index, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 01:27:23, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-01-08 01:27:23, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-01-08 01:27:23, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-01-08 01:27:26, GET, /Cards/default/history, HTTP/1.1, 200, 0.071000
127.0.0.1, 2012-01-08 01:28:03, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 01:28:06, GET, /cards/default/new_position, HTTP/1.1, 200, 0.163000
127.0.0.1, 2012-01-08 01:28:10, GET, /Cards/default/history, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:28:15, GET, /Cards/default/history, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:28:18, GET, /Cards/default/history, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-01-08 01:28:21, GET, /Cards/default/index, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-01-08 01:28:22, GET, /Cards/default/download/pracownik.image.936f63fbca16fa85.6a6170727a796b6c61642e6a7067.jpg, HTTP/1.1, 200, 0.037000
127.0.0.1, 2012-01-08 01:28:22, GET, /Cards/default/download/pracownik.image.a956aefb6eea4f2c.32303633345f3130333131383532363338303836395f3130303030303438313636393935335f38323034375f363632333430395f6e2e6a7067.jpg, HTTP/1.1, 200, 0.076000
127.0.0.1, 2012-01-08 01:28:22, GET, /Cards/default/download/pracownik.image.9eeedb97ca94e9f4.32333231355f3130303030303430383232333033305f343730345f6e2e6a7067.jpg, HTTP/1.1, 200, 0.092000
127.0.0.1, 2012-01-08 01:28:51, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-01-08 01:29:26, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:29:29, GET, /Cards/default/history, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-01-08 01:29:44, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:29:46, GET, /Cards/default/history, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-01-08 01:29:56, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-01-08 01:29:58, GET, /Cards/default/history, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-01-08 01:30:35, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:30:37, GET, /Cards/default/history, HTTP/1.1, 200, 0.078000
127.0.0.1, 2012-01-08 01:30:51, GET, /Cards/default/history, HTTP/1.1, 200, 0.109000
127.0.0.1, 2012-01-08 01:30:58, GET, /Cards/default/history, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:31:59, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-01-08 01:32:03, GET, /Cards/default/history, HTTP/1.1, 200, 0.066000
127.0.0.1, 2012-01-08 01:32:38, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-01-08 01:32:43, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:32:44, GET, /Cards/default/history, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-01-08 01:33:18, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-01-08 01:33:20, GET, /Cards/default/history, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:33:28, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-01-08 01:33:30, GET, /Cards/default/history, HTTP/1.1, 200, 0.207000
127.0.0.1, 2012-01-08 01:33:37, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:33:43, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 01:33:47, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-01-08 01:33:49, GET, /Cards/default/history, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-01-08 01:34:04, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:34:06, GET, /Cards/default/history, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:34:12, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-01-08 01:34:14, GET, /Cards/default/history, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-01-08 01:34:18, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-01-08 01:34:20, GET, /Cards/default/history, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:34:32, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:34:34, GET, /Cards/default/history, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-01-08 01:34:40, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:34:43, GET, /Cards/default/history, HTTP/1.1, 200, 0.084000
127.0.0.1, 2012-01-08 01:36:17, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-01-08 01:36:19, GET, /Cards/default/history, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-01-08 01:36:26, GET, /Cards/default/history, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:37:22, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 01:37:26, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-01-08 01:37:27, GET, /Cards/default/history, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 01:37:52, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-01-08 01:37:55, GET, /Cards/default/history, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-01-08 01:38:00, GET, /Cards/default/history, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-01-08 01:38:32, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-01-08 01:38:36, GET, /Cards/default/history, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-01-08 01:38:50, POST, /admin/default/edit/Cards/views/default/history.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-01-08 01:38:53, GET, /Cards/default/history, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-01-08 01:38:57, GET, /Cards/default/history, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-01-08 01:38:57, GET, /Cards/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-01-08 01:38:57, GET, /Cards/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-01-08 01:38:57, GET, /Cards/static/css/calendar.css, HTTP/1.1, 304, 0.001000
